PlaylistName,TrackName,AlbumTitle,ArtistName,Genre,Composer,DurationMinutes,UnitPrice
90’s Music,Cidade,Da Lama Ao Caos,Chico Science & Nação Zumbi,Latin,,3.61,0.99
90’s Music,Cigano,Djavan Ao Vivo - Vol. 02,Djavan,Latin,,5.08,0.99
90’s Music,Circles,Surfing with the Alien (Remastered),Joe Satriani,Rock,,3.48,0.99
90’s Music,Civil War,Use Your Illusion II,Guns N' Roses,Metal,Duff McKagan/Slash/W. Axl Rose,7.69,0.99
90’s Music,Clash City Rockers,The Singles,The Clash,Alternative & Punk,Joe Strummer/Mick Jones,3.79,0.99
90’s Music,Closer To The Heart,Retrospective I (1974-1980),Rush,Rock,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,2.92,0.99
90’s Music,Cocaine,The Cream Of Clapton,Eric Clapton,Blues,Cale/Clapton,3.6,0.99
90’s Music,Cold Gin,Greatest Kiss,Kiss,Rock,Ace Frehley,4.37,0.99
90’s Music,Cold Sweat,Sex Machine,James Brown,R&B/Soul,Alfred Ellis/James Brown,2.87,0.99
90’s Music,Colibri,Blue Moods,Incognito,Jazz,Richard Bull,6.02,0.99
90’s Music,Collision,Album Of The Year,Faith No More,Alternative & Punk,Jon Hudson/Mike Patton,3.41,0.99
90’s Music,Com A Perna No Mundo,Meus Momentos,Gonzaguinha,Latin,Gonzaga Jr.,3.79,0.99
90’s Music,Coma,Use Your Illusion I,Guns N' Roses,Rock,,10.28,0.99
90’s Music,Come And Get Some Of This,House of Pain,House Of Pain,Hip Hop/Rap,E. Schrody/L. Muggerud/R. Medrano,2.84,0.99
90’s Music,Come As You Are,Nevermind,Nirvana,Rock,Kurt Cobain,3.65,0.99
90’s Music,Começaria Tudo Outra Vez,Meus Momentos,Gonzaguinha,Latin,,3.28,0.99
90’s Music,Comida,Acústico,Titãs,Alternative & Punk,Titãs,5.38,0.99
90’s Music,Comin' Home,Unplugged [Live],Kiss,Rock,"Paul Stanley, Ace Frehley",2.87,0.99
90’s Music,Commercial 1,House of Pain,House Of Pain,Hip Hop/Rap,L. Muggerud,0.13,0.99
90’s Music,Commercial 2,House of Pain,House Of Pain,Hip Hop/Rap,L. Muggerud,0.35,0.99
90’s Music,Communication Breakdown,BBC Sessions [Disc 1] [Live],Led Zeppelin,Rock,Jimmy Page/John Bonham/John Paul Jones,3.21,0.99
90’s Music,Communication Breakdown(2),BBC Sessions [Disc 1] [Live],Led Zeppelin,Rock,Jimmy Page/John Bonham/John Paul Jones,2.69,0.99
90’s Music,Communication Breakdown(3),BBC Sessions [Disc 1] [Live],Led Zeppelin,Rock,Jimmy Page/John Bonham/John Paul Jones,3.09,0.99
90’s Music,Como Estais Amigos,Virtual XI,Iron Maiden,Rock,Blaze Bayley/Janick Gers,5.5,0.99
90’s Music,Complete Control,The Singles,The Clash,Alternative & Punk,Joe Strummer/Mick Jones,3.21,0.99
90’s Music,Comportamento Geral,Meus Momentos,Gonzaguinha,Latin,Gonzaga Jr,3.03,0.99
90’s Music,Computadores Fazem Arte,Da Lama Ao Caos,Chico Science & Nação Zumbi,Latin,,6.74,0.99
90’s Music,"Concerto for Piano No. 2 in F Minor, Op. 21: II. Larghetto",Chopin: Piano Concertos Nos. 1 & 2,"Emanuel Ax, Eugene Ormandy & Philadelphia Orchestra",Classical,Frédéric Chopin,9.34,0.99
90’s Music,"Concerto for Violin, Strings and Continuo in G Major, Op. 3, No. 9: I. Allegro","Locatelli: Concertos for Violin, Strings and Continuo, Vol. 3","Mela Tenenbaum, Pro Musica Prague & Richard Kapp",Classical,Pietro Antonio Locatelli,8.23,0.99
90’s Music,Confidência,Deixa Entrar,Falamansa,Latin,,3.7,0.99
90’s Music,Confusion,Facelift,Alice In Chains,Rock,"Jerry Cantrell, Michael Starr, Layne Staley",5.74,0.99
90’s Music,Copacabana (Live),Quanta Gente Veio Ver (Live),Gilberto Gil,Latin,,4.83,0.99
90’s Music,Corazon Espinado,Supernatural,Santana,Rock,F. Olivera,4.6,0.99
90’s Music,Coração Em Desalinho,Ao Vivo [IMPORT],Zeca Pagodinho,Latin,Mauro Diniz/Ratino Sigem,3.09,0.99
90’s Music,Corduroy,Live On Two Legs [Live],Pearl Jam,Rock,Pearl Jam & Eddie Vedder,5.09,0.99
90’s Music,Corinna,No Security,The Rolling Stones,Rock,Jesse Ed Davis III/Taj Mahal,4.29,0.99
90’s Music,Corpo De Lama,Afrociberdelia,Chico Science & Nação Zumbi,Latin,Chico Science,3.88,0.99
90’s Music,Corpse (These Chains Are Way Too Long),Original Soundtracks 1,Passengers,Soundtrack,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",3.58,0.99
90’s Music,Country Feedback,Out Of Time,R.E.M. Feat. Kate Pearson,Alternative & Punk,Bill Berry/Michael Stipe/Mike Mills/Peter Buck,4.16,0.99
90’s Music,Crack Hitler,Angel Dust,Faith No More,Alternative & Punk,,4.65,0.99
90’s Music,Crackerman,Core,Stone Temple Pilots,Rock,Kretz/R. DeLeo/Weiland,3.24,0.99
90’s Music,Crash Course In Brain Surgery,Garage Inc. (Disc 2),Metallica,Metal,Bourge/Phillips/Shelley,3.17,0.99
90’s Music,Crazy,Big Ones,Aerosmith,Rock,"Steven Tyler, Joe Perry, Desmond Child",5.28,0.99
90’s Music,Creep,Core,Stone Temple Pilots,Rock,R. DeLeo/Weiland,5.55,0.99
90’s Music,Creeping Death,Plays Metallica By Four Cellos,Apocalyptica,Metal,Apocalyptica,5.13,0.99
90’s Music,Criança De Domingo,Afrociberdelia,Chico Science & Nação Zumbi,Latin,Chico Science,3.47,0.99
90’s Music,Crossroads,The Cream Of Clapton,Eric Clapton,Blues,Clapton/Robert Johnson Arr: Eric Clapton,4.22,0.99
90’s Music,Crushing Day,Surfing with the Alien (Remastered),Joe Satriani,Rock,,5.25,0.99
90’s Music,Cryin',Big Ones,Aerosmith,Rock,"Steven Tyler, Joe Perry, Taylor Rhodes",5.15,0.99
90’s Music,Crying In The Rain,Greatest Hits,Lenny Kravitz,Metal,Coverdale,5.62,0.99
90’s Music,Cuckoo For Caca,King For A Day Fool For A Lifetime,Faith No More,Rock,"Mike Bordin, Billy Gould, Mike Patton, Trey Spruance",3.72,0.99
90’s Music,Cure,Load,Metallica,Metal,"James Hetfield, Lars Ulrich",4.91,0.99
90’s Music,Cérebro Eletrônico (Live),Quanta Gente Veio Ver (Live),Gilberto Gil,Latin,,3.86,0.99
90’s Music,D Note,Body Count,Body Count,Alternative & Punk,,1.6,0.99
90’s Music,Da Lama Ao Caos,Da Lama Ao Caos,Chico Science & Nação Zumbi,Latin,,4.19,0.99
90’s Music,Daddy's Gonna Pay For Your Crashed Car,Zooropa,U2,Rock,U2; Bono,5.34,0.99
90’s Music,Damage Case,Garage Inc. (Disc 2),Metallica,Metal,Clarke/Farren/Kilmister/Tayler,3.67,0.99
90’s Music,Dance Enquanto é Tempo,Jota Quest-1995,Jota Quest,Latin,,3.82,0.99
90’s Music,Dancing Barefoot,B-Sides 1980-1990,U2,Rock,Ivan Kral/Patti Smith,4.8,0.99
90’s Music,"Danny Boy, Danny Boy",House of Pain,House Of Pain,Hip Hop/Rap,E. Schrody/L. Muggerud,1.91,0.99
90’s Music,Dark Corners,[1997] Black Light Syndrome,"Terry Bozzio, Tony Levin & Steve Stevens",Rock,"Terry Bozzio, Steve Stevens, Tony Levin",8.56,0.99
90’s Music,Dark Side Of The Cog,Blue Moods,Incognito,Jazz,Jean Paul Maunick,6.29,0.99
90’s Music,"Das Lied Von Der Erde, Von Der Jugend",Great Recordings of the Century - Mahler: Das Lied von der Erde,Gustav Mahler,Classical,Gustav Mahler,3.73,0.99
90’s Music,Daughter,Live On Two Legs [Live],Pearl Jam,Rock,Dave Abbruzzese & Jeff Ament & Stone Gossard & Mike McCready & Eddie Vedder,6.79,0.99
90’s Music,Daughter,Vs.,Pearl Jam,Rock,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,3.93,0.99
90’s Music,Dazed And Confused,BBC Sessions [Disc 2] [Live],Led Zeppelin,Rock,Jimmy Page/Led Zeppelin,18.61,0.99
90’s Music,Dazed and Confused,BBC Sessions [Disc 1] [Live],Led Zeppelin,Rock,Jimmy Page,6.7,0.99
90’s Music,"De Do Do Do, De Da Da Da",The Police Greatest Hits,The Police,Rock,G M Sumner,4.12,0.99
90’s Music,De La Luz,Heart of the Night,Spyro Gyra,Jazz,,5.25,0.99
90’s Music,De Ouro E Marfim (Live),Quanta Gente Veio Ver (Live),Gilberto Gil,Latin,,3.92,0.99
90’s Music,Dead And Bloated,Core,Stone Temple Pilots,Rock,R. DeLeo/Weiland,5.17,0.99
90’s Music,Dead Horse,Use Your Illusion I,Guns N' Roses,Rock,,4.29,0.99
90’s Music,Deep,Ten,Pearl Jam,Rock,Jeff Ament/Stone Gossard,4.31,0.99
90’s Music,Deep Waters,Blue Moods,Incognito,Jazz,Richard Bull,6.61,0.99
90’s Music,Deeper Underground,Synkronized,Jamiroquai,R&B/Soul,Toby Smith,4.7,0.99
90’s Music,Departure,New Adventures In Hi-Fi,R.E.M.,Rock,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,3.49,0.99
90’s Music,Desire,The Best Of 1980-1990,U2,Rock,U2,3.0,0.99
90’s Music,Desordem,Volume Dois,Titãs,Alternative & Punk,Charles Gavin/Marcelo Fromer/Sérgio Britto,3.55,0.99
90’s Music,Destitute Illusions,Synkronized,Jamiroquai,R&B/Soul,Derrick McKenzie/Jay Kay/Toby Smith,5.67,0.99
90’s Music,Detroit Rock City,Greatest Kiss,Kiss,Rock,"Paul Stanley, B. Ezrin",3.65,0.99
90’s Music,Deuce,Greatest Kiss,Kiss,Rock,Gene Simmons,3.08,0.99
90’s Music,Deuces Are Wild,Big Ones,Aerosmith,Rock,"Steven Tyler, Jim Vallance",3.6,0.99
90’s Music,Devil's Dance,ReLoad,Metallica,Metal,"Hetfield, Ulrich",5.32,0.99
90’s Music,Dezesseis,A TempestadeTempestade Ou O Livro Dos Dias,Legião Urbana,Latin,Renato Russo,5.4,0.99
90’s Music,Dezesseis,Mais Do Mesmo,Legião Urbana,Latin,Dado Villa-Lobos/Marcelo Bonfá,5.36,0.99
90’s Music,Didgin' Out,Emergency On Planet Earth,Jamiroquai,Rock,"Buchanan, Wallis",2.62,0.99
90’s Music,Die Die My Darling,Garage Inc. (Disc 1),Metallica,Metal,Danzig,2.49,0.99
90’s Music,Die Walküre: The Ride of the Valkyries,Wagner: Favourite Overtures,Sir Georg Solti & Wiener Philharmoniker,Classical,Richard Wagner,3.15,0.99
90’s Music,"Die Zauberflöte, K.620: ""Der Hölle Rache Kocht in Meinem Herze""",Mozart Gala: Famous Arias,"Sir Georg Solti, Sumi Jo & Wiener Philharmoniker",Opera,Wolfgang Amadeus Mozart,2.91,0.99
90’s Music,"Diga Lá, Coração",Meus Momentos,Gonzaguinha,Latin,,4.27,0.99
90’s Music,Digging The Grave,King For A Day Fool For A Lifetime,Faith No More,Rock,"Mike Bordin, Billy Gould, Mike Patton",3.09,0.99
90’s Music,Din Din Wo (Little Child),Muso Ko,Habib Koité and Bamada,World,Habib Koité,4.76,0.99
90’s Music,Dirty Day,Zooropa,U2,Rock,"U2; Bono & Edge, The",5.41,0.99
90’s Music,Dirty Water Dog,Van Halen III,Van Halen,Rock,Van Halen,5.46,0.99
90’s Music,Disarm,Rotten Apples: Greatest Hits,Smashing Pumpkins,Alternative & Punk,Billy Corgan,3.31,0.99
90’s Music,Discotheque,Pop,U2,Rock,"Bono, The Edge, Adam Clayton, and Larry Mullen",5.33,0.99
90’s Music,Dissident,Vs.,Pearl Jam,Rock,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,3.59,0.99
90’s Music,Diversão,Acústico,Titãs,Alternative & Punk,Titãs,4.77,0.99
90’s Music,Divirta-Se (Saindo Da Sua),Roda De Funk,Funk Como Le Gusta,Latin,,1.25,0.99
90’s Music,Do The Evolution,Live On Two Legs [Live],Pearl Jam,Rock,Eddie Vedder & Stone Gossard,3.76,0.99
90’s Music,Do You Feel Loved,Pop,U2,Rock,"Bono, The Edge, Adam Clayton, and Larry Mullen",5.13,0.99
90’s Music,Do You Have Other Loves?,The Best of Ed Motta,Ed Motta,Latin,,4.92,0.99
90’s Music,Do You Like The Way,Supernatural,Santana,Rock,L. Hill,5.91,0.99
90’s Music,Do You Love Me,Greatest Kiss,Kiss,Rock,"Paul Stanley, B. Ezrin, K. Fowley",3.58,0.99
90’s Music,Do You Love Me,Unplugged [Live],Kiss,Rock,"Paul Stanley, Bob Ezrin, Kim Fowley",3.23,0.99
90’s Music,Doll,The Colour And The Shape,Foo Fighters,Rock,"Dave, Taylor, Nate, Chris",1.39,0.99
90’s Music,Domingo,Volume Dois,Titãs,Alternative & Punk,Sérgio Britto/Toni Bellotto,3.48,0.99
90’s Music,Domino,Unplugged [Live],Kiss,Rock,Gene Simmons,3.77,0.99
90’s Music,Don't Cry,Use Your Illusion II,Guns N' Roses,Metal,Izzy Stradlin'/W. Axl Rose,4.74,0.99
90’s Music,Don't Cry (Original),Use Your Illusion I,Guns N' Roses,Rock,,4.75,0.99
90’s Music,Don't Damn Me,Use Your Illusion I,Guns N' Roses,Rock,,5.32,0.99
90’s Music,Don't Go Away Mad (Just Go Away),Motley Crue Greatest Hits,Mötley Crüe,Metal,Mick Mars/Nikki Sixx,4.67,0.99
90’s Music,Don't Look To The Eyes Of A Stranger,Virtual XI,Iron Maiden,Rock,Steve Harris,8.06,0.99
90’s Music,Don't Stand So Close to Me '86,The Police Greatest Hits,The Police,Rock,G M Sumner,4.89,0.99
90’s Music,Don't Stand so Close to Me,The Police Greatest Hits,The Police,Rock,G M Sumner,4.02,0.99
90’s Music,Don't Tread On Me,Black Album,Metallica,Metal,Ulrich,4.01,0.99
90’s Music,Double Talkin' Jive,Use Your Illusion I,Guns N' Roses,Rock,,3.39,0.99
90’s Music,Doutor,Cidade Negra - Hits,Cidade Negra,Reggae,Bino/Da Gama/Toni Garrido,2.97,0.99
90’s Music,Downtown,Cidade Negra - Hits,Cidade Negra,Reggae,Cidade Negra,4.0,0.99
90’s Music,Dr. Feelgood,Motley Crue Greatest Hits,Mötley Crüe,Metal,Mick Mars/Nikki Sixx,4.71,0.99
90’s Music,Drain You,From The Muddy Banks Of The Wishkah [Live],Nirvana,Rock,Kurt Cobain,3.59,0.99
90’s Music,Drain You,Nevermind,Nirvana,Rock,Kurt Cobain,3.73,0.99
90’s Music,Drown,Rotten Apples: Greatest Hits,Smashing Pumpkins,Alternative & Punk,Billy Corgan,4.51,0.99
90’s Music,Drão,Prenda Minha,Caetano Veloso,Latin,Gilberto Gil,2.6,0.99
90’s Music,Drão,Unplugged,Eric Clapton,Latin,Gilberto Gil,5.02,0.99
90’s Music,Dude (Looks Like A Lady),Big Ones,Aerosmith,Rock,"Steven Tyler, Joe Perry, Desmond Child",4.41,0.99
90’s Music,Duende,[1997] Black Light Syndrome,"Terry Bozzio, Tony Levin & Steve Stevens",Rock,"Terry Bozzio, Steve Stevens, Tony Levin",7.46,0.99
90’s Music,Dujji,Roda De Funk,Funk Como Le Gusta,Latin,,5.41,0.99
90’s Music,Dust N' Bones,Use Your Illusion I,Guns N' Roses,Rock,,4.97,0.99
90’s Music,E Vamos À Luta,Meus Momentos,Gonzaguinha,Latin,,3.71,0.99
90’s Music,E-Bow The Letter,New Adventures In Hi-Fi,R.E.M.,Rock,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,5.42,0.99
90’s Music,Earth Mofo,"Pure Cult: The Best Of The Cult (For Rockers, Ravers, Lovers & Sinners) [UK]",The Cult,Rock,,4.7,0.99
90’s Music,Easily,Californication,Red Hot Chili Peppers,Rock,Red Hot Chili Peppers,3.86,0.99
90’s Music,Easy,Angel Dust,Faith No More,Alternative & Punk,,3.1,0.99
90’s Music,Eat The Rich,Big Ones,Aerosmith,Rock,"Steven Tyler, Joe Perry, Jim Vallance",4.18,0.99
90’s Music,Echo,Surfing with the Alien (Remastered),Joe Satriani,Rock,J. Satriani,5.63,0.99
90’s Music,Eclipse Oculto,Prenda Minha,Caetano Veloso,Latin,Caetano Veloso,3.7,0.99
90’s Music,Eduardo E Mônica,Mais Do Mesmo,Legião Urbana,Latin,Renato Russo,4.52,0.99
90’s Music,El Corazon Manda,Santana - As Years Go By,Santana,Rock,E.Weiss,11.89,0.99
90’s Music,El Farol,Supernatural,Santana,Rock,Carlos Santana & KC Porter,4.85,0.99
90’s Music,Elderly Woman Behind The Counter In A Small Town,Live On Two Legs [Live],Pearl Jam,Rock,Dave Abbruzzese & Jeff Ament & Stone Gossard & Mike McCready & Eddie Vedder,3.82,0.99
90’s Music,Elderly Woman Behind The Counter In A Small Town,Vs.,Pearl Jam,Rock,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,3.27,0.99
90’s Music,Electrolite,New Adventures In Hi-Fi,R.E.M.,Rock,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,4.09,0.99
90’s Music,Elvis Ate America,Original Soundtracks 1,Passengers,Soundtrack,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",3.0,0.99
90’s Music,Emerald,Transmission,The Tea Party,Alternative & Punk,The Tea Party,4.83,0.99
90’s Music,Emergency On Planet Earth,Emergency On Planet Earth,Jamiroquai,Rock,"Smith, Toby",4.09,0.99
90’s Music,Emit Remmus,Californication,Red Hot Chili Peppers,Rock,Red Hot Chili Peppers,4.01,0.99
90’s Music,Encontrar Alguém,Jota Quest-1995,Jota Quest,Latin,Marco Tulio Lara/Rogerio Flausino,3.73,0.99
90’s Music,Endgame,Out Of Time,R.E.M. Feat. Kate Pearson,Alternative & Punk,Bill Berry/Michael Stipe/Mike Mills/Peter Buck,3.84,0.99
90’s Music,Endless Deep,B-Sides 1980-1990,U2,Rock,U2,3.0,0.99
90’s Music,English Civil War,The Singles,The Clash,Alternative & Punk,Mick Jones/Traditional arr. Joe Strummer,2.61,0.99
90’s Music,Enough Space,The Colour And The Shape,Foo Fighters,Rock,Dave Grohl,2.62,0.99
90’s Music,Enquanto O Mundo Explode,Afrociberdelia,Chico Science & Nação Zumbi,Latin,Chico Science,1.48,0.99
90’s Music,Enslaved,Motley Crue Greatest Hits,Mötley Crüe,Metal,Mick Mars/Nikki Sixx/Tommy Lee,4.5,0.99
90’s Music,Enter Sandman,Plays Metallica By Four Cellos,Apocalyptica,Metal,Apocalyptica,3.7,0.99
90’s Music,Enter Sandman,Black Album,Metallica,Metal,"James Hetfield, Lars Ulrich and Kirk Hammett",5.54,0.99
90’s Music,Entrando Na Sua (Intro),Roda De Funk,Funk Como Le Gusta,Latin,,2.99,0.99
90’s Music,Entre E Ouça,The Best of Ed Motta,Ed Motta,Latin,,4.77,0.99
90’s Music,Era Uma Vez,Volume Dois,Titãs,Alternative & Punk,Arnaldo Anutnes/Branco Mello/Marcelo Fromer/Sergio Brotto/Toni Bellotto,3.74,0.99
90’s Music,Esotérico,Unplugged,Eric Clapton,Latin,Gilberto Gil,5.3,0.99
90’s Music,Esperando Por Mim,A TempestadeTempestade Ou O Livro Dos Dias,Legião Urbana,Latin,Renato Russo,4.36,0.99
90’s Music,"Espere Por Mim, Morena",Meus Momentos,Gonzaguinha,Latin,Gonzaguinha,3.45,0.99
90’s Music,Esporrei Na Manivela,Cesta Básica,Raimundos,Alternative & Punk,Rodolfo,4.89,0.99
90’s Music,Esquinas,Djavan Ao Vivo - Vol. 02,Djavan,Latin,,4.68,0.99
90’s Music,Esse Cara,Prenda Minha,Caetano Veloso,Latin,Caetano Veloso,3.72,0.99
90’s Music,Estranged,Use Your Illusion II,Guns N' Roses,Metal,W. Axl Rose,9.4,0.99
90’s Music,Estrela (Live),Quanta Gente Veio Ver (Live),Gilberto Gil,Latin,,4.76,0.99
90’s Music,Etnia,Afrociberdelia,Chico Science & Nação Zumbi,Latin,Chico Science,2.54,0.99
90’s Music,Eu Apenas Queria Que Voçê Soubesse,Meus Momentos,Gonzaguinha,Latin,,2.59,0.99
90’s Music,Eu Disse A Ela,O Samba Poconé,Skank,Rock,Samuel Rosa,4.24,0.99
90’s Music,Eu E Ela,Volume Dois,Titãs,Alternative & Punk,Nando Reis,4.6,0.99
90’s Music,Eu Também Quero Beijar,Cidade Negra - Hits,Cidade Negra,Reggae,Fausto Nilo/Moraes Moreira/Pepeu Gomes,3.52,0.99
90’s Music,Eu Te Devoro,Djavan Ao Vivo - Vol. 02,Djavan,Latin,,5.19,0.99
90’s Music,Even Better Than The Real Thing,Achtung Baby,U2,Rock,U2,3.69,0.99
90’s Music,Even Flow,Live On Two Legs [Live],Pearl Jam,Rock,Stone Gossard & Eddie Vedder,5.29,0.99
90’s Music,Evenflow,Ten,Pearl Jam,Rock,Stone Gossard,4.9,0.99
90’s Music,Everlasting Love,B-Sides 1980-1990,U2,Rock,Buzz Cason/Mac Gayden,3.38,0.99
90’s Music,Everlong,The Colour And The Shape,Foo Fighters,Rock,Dave Grohl,4.18,0.99
90’s Music,Every Breath You Take,The Police Greatest Hits,The Police,Rock,G M Sumner,4.24,0.99
90’s Music,Every Little Thing She Does is Magic,The Police Greatest Hits,The Police,Rock,G M Sumner,4.35,0.99
90’s Music,Every Time I Look At You,Unplugged [Live],Kiss,Rock,"Paul Stanley, Vincent Cusano",4.73,0.99
90’s Music,Everything's Ruined,Angel Dust,Faith No More,Alternative & Punk,,4.56,0.99
90’s Music,Evidence,King For A Day Fool For A Lifetime,Faith No More,Rock,"Mike Bordin, Billy Gould, Mike Patton, Trey Spruance",4.89,0.99
90’s Music,Evil Dick,Body Count,Body Count,Alternative & Punk,,3.98,0.99
90’s Music,Expresso 2222,Unplugged,Eric Clapton,Latin,Gilberto Gil,4.75,0.99
90’s Music,Eye,Rotten Apples: Greatest Hits,Smashing Pumpkins,Alternative & Punk,Billy Corgan,4.91,0.99
90’s Music,F*Ckin' Up,Live On Two Legs [Live],Pearl Jam,Rock,Neil Young,6.29,0.99
90’s Music,Failling,Synkronized,Jamiroquai,R&B/Soul,Jay Kay/Toby Smith,3.75,0.99
90’s Music,Fairground,Greatest Hits,Lenny Kravitz,Rock,Mick Hucknall,4.4,0.99
90’s Music,Fairies Wear Boots,Speak of the Devil,Ozzy Osbourne,Rock,,6.55,0.99
90’s Music,Faixa Amarela,Ao Vivo [IMPORT],Zeca Pagodinho,Latin,Beto Gogo/Jessé Pai/Luiz Carlos/Zeca Pagodinho,4.01,0.99
90’s Music,Falamansa Song,Deixa Entrar,Falamansa,Latin,,3.95,0.99
90’s Music,Falar A Verdade,Cidade Negra - Hits,Cidade Negra,Reggae,Bino/Da Gama/Ras Bernardo,4.08,0.99
90’s Music,Falling in Circles,[1997] Black Light Syndrome,"Terry Bozzio, Tony Levin & Steve Stevens",Rock,"Terry Bozzio, Steve Stevens, Tony Levin",9.15,0.99
90’s Music,Faltando Um Pedaço,Djavan Ao Vivo - Vol. 02,Djavan,Latin,,4.46,0.99
90’s Music,Família,Acústico,Titãs,Alternative & Punk,Titãs,3.64,0.99
90’s Music,Fantasia On Greensleeves,The World of Classical Favourites,Academy of St. Martin in the Fields & Sir Neville Marriner,Classical,Ralph Vaughan Williams,4.47,0.99
90’s Music,Faroeste Caboclo,Mais Do Mesmo,Legião Urbana,Latin,Renato Russo,9.05,0.99
90’s Music,Fast As a Shark,Restless and Wild,Accept,Rock,"F. Baltes, S. Kaufman, U. Dirkscneider & W. Hoffman",3.84,0.99
90’s Music,Fates Warning,No Prayer For The Dying,Iron Maiden,Metal,David Murray/Steve Harris,4.18,0.99
90’s Music,Fato Consumado,Djavan Ao Vivo - Vol. 02,Djavan,Latin,,3.53,0.99
90’s Music,Fear Is The Key,Fear Of The Dark,Iron Maiden,Rock,Bruce Dickinson/Janick Gers,5.59,0.99
90’s Music,Fear Of The Dark,A Real Live One,Iron Maiden,Metal,Steve Harris,7.19,0.99
90’s Music,Fear Of The Dark,Fear Of The Dark,Iron Maiden,Rock,Steve Harris,7.28,0.99
90’s Music,Fear Of The Dark,Live At Donington 1992 (Disc 1),Iron Maiden,Rock,,7.19,0.99
90’s Music,February Stars,The Colour And The Shape,Foo Fighters,Rock,"Dave, Taylor, Nate, Chris",4.82,0.99
90’s Music,Feel It,House of Pain,House Of Pain,Hip Hop/Rap,E. Schrody/R. Medrano,4.0,0.99
90’s Music,Feira Moderna,Acústico MTV,Os Paralamas Do Sucesso,Latin,Beto Guedes/Fernando Brant/L Borges,3.04,0.99
90’s Music,Feirinha da Pavuna/Luz do Repente/Bagaço da Laranja,Ao Vivo [IMPORT],Zeca Pagodinho,Latin,"Arlindo Cruz/Franco/Marquinhos PQD/Negro, Jovelina Pérolo/Zeca Pagodinho",1.79,0.99
90’s Music,Fell On Black Days,A-Sides,Soundgarden,Rock,Chris Cornell,4.71,0.99
90’s Music,Finding My Way,Retrospective I (1974-1980),Rush,Rock,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,5.09,0.99
90’s Music,Fire In The Basement,Slaves And Masters,Deep Purple,Rock,"Blackmore, Glover, Turner, Lord, Paice",4.73,0.99
90’s Music,Fire In The Head,Tangents,The Tea Party,Alternative & Punk,The Tea Party,5.11,0.99
90’s Music,Fire in the Hole,Van Halen III,Van Halen,Rock,Van Halen,5.53,0.99
90’s Music,Firmamento,Cidade Negra - Hits,Cidade Negra,Reggae,Harry Lawes/Winston Foster-Vers,3.76,0.99
